Number of Contributors,Reside in US,Currency Used,Age,Relationship Status,Children Currently,Children Desired,Full Time Employment,"Part Time, Regular Employment","Part Time, Irregular Employement",Not Employed,Working Industry,Employer Type,Job Role,Job Title,Housing Situation,Cost of Living Index,Financially Independent,FI Number,Percent of FI Amount,Retired,Amount to Retire,Target Safe Withdrawal Rate,Annual Income [Supplemental Sources],Retired Annual Spending,Type of FI,Work if FI,Intended Retirement Age,Inflation/Recession Effects,FI Number [Retired],Annual Withdrawal Rate,Annual Withdrawal Amount,Total Assets,Total Debt,Annual Expenses,Total Income,Year
1,Yes,United States Dollars (USD),21-25,"Single, never married",,,For an organization,,,,Information Technology (incl. software engineering),Public corporation,Professional (non-licensed),Software Engineer,Rent,81-90,No,2000000.0,10,,2000000.0,3.5,,60000.0,FI,Undecided,41-45,No change,,,,286000.0,0.0,3500.0,190000.0,2023
2,Yes,United States Dollars (USD),26-30,Married,,3,For an organization,,,,Engineering (NOT software),Public corporation,General labor,Graduate Student Research Assistant,Own,51-60,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2023
2,Yes,United States Dollars (USD),26-30,Married,,2,For an organization,,,,Energy,Public corporation,Management - Middle / Lower,Business Development Manager,Own,71-80,No,6000000.0,8,,10000000.0,4,260000.0,65000.0,FatFI,No,56-60,No change,,,,1132200.0,537000.0,0.0,0.0,2023
2,Yes,United States Dollars (USD),36-40,Married,2,0,For an organization,,,,Education,Public agency (Government),Consultant,Education Consultant,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2023
2,Yes,United States Dollars (USD),31-35,Married,1,0,For an organization,,,,Energy,Private corporation,Professional (licensed / certificated),Senior staff,Own,71-80,Yes,,,No,7000000.0,2.5,,160000.0,LeanFI,No,46-50,Increased my FI and/or RE number,1500000.0,,,2700000.0,150000.0,350000.0,350000.0,2023
2,Yes,United States Dollars (USD),26-30,Married,,3,For an organization,,,,Other Services,Private corporation,Consultant,Associate,Own,81-90,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2023
2,Yes,United States Dollars (USD),31-35,Married,1,1,For an organization,,,,Financial Services,Public corporation,Management - Middle / Lower,Audit Manager,Own,81-90,No,2500000.0,30,,2500000.0,3.5,35000.0,100000.0,ChubbyFI,Partially,41-45,Increased my FI and/or RE number,,,,1419000.0,225000.0,0.0,370000.0,2023
2,Yes,United States Dollars (USD),36-40,Married,2,0,For an organization,,,,Education,Public agency (Government),Consultant,Education Consultant,Own,51-60,No,1500000.0,50,,2500000.0,3,,80000.0,ChubbyFI,No,51-55,Increased my FI and/or RE number,,,,775000.0,0.0,0.0,0.0,2023
2,No,Canadian Dollars (CAD),41-45,Married,,,For an organization,,,,Public Administration (Civilian Government),Public agency (Government),Professional (non-licensed),Senior Financial Analyst,Own,51-60,No,1481481.4814814813,60,,1851851.8518518517,4,22222.22222222222,44444.44444444444,FI,Partially,46-50,Increased my FI and/or RE number,,,,1296296.2962962962,444444.44444444444,148148.14814814815,148148.14814814815,2023
2,Yes,United States Dollars (USD),26-30,"In a relationship, but not married",,1,For an organization,,,,Financial Services,Private corporation,Consultant,,Rent,71-80,No,2000000.0,7.5,,2000000.0,,,,FI,Undecided,46-50,No change,,,,149500.0,13800.0,0.0,0.0,2023
2,Yes,United States Dollars (USD),36-40,Married,,,For an organization,,,,Energy,Private corporation,Professional (non-licensed),Trader,Own,61-70,No,4000000.0,70,,4000000.0,3.5,,100000.0,FI,Partially,41-45,Increased my FI and/or RE number,,,,2982000.0,358000.0,105340.0,312000.0,2023
2,No,Canadian Dollars (CAD),41-45,Married,,,For an organization,,For myself,,Education,Public agency (Government),Information technology,,Own,51-60,No,2222222.222222222,10,,74.07407407407408,4,,48148.148148148146,FI,Yes,51-55,Decreased my planned RE date,,,,488148.1481481481,74074.07407407407,0.0,0.0,2023
1,Yes,United States Dollars (USD),56-60,Married,2,0,For an organization,,,,Healthcare,Nonprofit corporation,Professional (licensed / certificated),Radiologist,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2023
1,Yes,United States Dollars (USD),56-60,Married,2,0,For an organization,,,,Healthcare,Nonprofit corporation,Professional (licensed / certificated),Radiologist,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2023
2,Yes,United States Dollars (USD),36-40,"In a relationship, but not married",,,For an organization,,,,Transportation,Private corporation,Information technology,Business Analyst,Rent,71-80,No,1500000.0,7,,1500000.0,4,,50000.0,FI,Yes,56-60,No change,,,,130000.0,45000.0,1960.0,90000.0,2023
1,Yes,United States Dollars (USD),56-60,Married,2,0,For an organization,,,,Healthcare,Nonprofit corporation,Professional (licensed / certificated),Radiologist,Own,61-70,Yes,,,No,11000000.0,3.5,400000.0,350000.0,FatFI,No,56-60,No change,8000000.0,,,0.0,0.0,0.0,0.0,2023
1,Yes,United States Dollars (USD),51-55,"Single, never married",,,For an organization,,,,Information Technology (incl. software engineering),Public corporation,Management - Upper,Sr. Director,Own,81-90,Yes,,,No,3000000.0,3,60000.0,75000.0,ChubbyFI,Partially,51-55,No change,2500000.0,,,2825000.0,115000.0,96500.0,228000.0,2023
2,Yes,United States Dollars (USD),31-35,Married,,2,For an organization,,,,Engineering (NOT software),Public corporation,Professional (non-licensed),project manager,Rent,71-80,No,2500000.0,10,,2500000.0,3,20000.0,80000.0,ChubbyFI,Yes,41-45,"Increased my FI and/or RE number,Increased my planned RE date",,,,347000.0,0.0,65000.0,220000.0,2023
1,Yes,United States Dollars (USD),36-40,"Single, never married",,,For an organization,,,,Information Technology (incl. software engineering),Public corporation,Information technology,Software Engineer,Own,71-80,No,1200000.0,45,,1200000.0,3.5,,37000.0,LeanFI,Undecided,46-50,Increased my FI and/or RE number,,,,844200.0,55000.0,50000.0,215000.0,2023
1,Yes,United States Dollars (USD),31-35,Married,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2023
2,Yes,United States Dollars (USD),36-40,Married,2,0,For an organization,,,,Information Technology (incl. software engineering),Private corporation,Consultant,Vice President,Live with family or friends,71-80,No,3000000.0,33,,3000000.0,4,30000.0,80000.0,FI,Yes,51-55,No change,,,,1030000.0,0.0,0.0,0.0,2023
2,Yes,United States Dollars (USD),41-45,Married,,,For myself,,,,Professional & Business Services,Self-employed,Professional (licensed / certificated),,Own,71-80,No,1500000.0,80,,2000000.0,3,,60000.0,Barista / Coast FI,Partially,46-50,Increased my FI and/or RE number,,,,2114043.0,94215.0,217501.0,278000.0,2023
1,Yes,United States Dollars (USD),31-35,Married,2,3,For an organization,,,,Information Technology (incl. software engineering),Private corporation,Information technology,Tech Lead,Own,71-80,No,2100000.0,36,,2100000.0,4,40000.0,80000.0,FI,Yes,51-55,Increased my FI and/or RE number,,,,949000.0,215000.0,65000.0,241000.0,2023
2,Yes,United States Dollars (USD),41-45,Married,3,0,For an organization,,,,Information Technology (incl. software engineering),Public corporation,Management - Upper,Senior Director,Own,81-90,Yes,,,No,3500000.0,2.8,40000.0,40000.0,FI,Partially,46-50,Increased my FI and/or RE number,3500000.0,,,6814700.0,1616000.0,170000.0,540000.0,2023
1,No,Canadian Dollars (CAD),31-35,"In a relationship, but not married",,,For an organization,,,,"Agriculture, Forestry, Fishing",Private corporation,Management - Upper,President,Rent,71-80,No,1111111.111111111,80,,1481481.4814814813,3,3703.7037037037035,44444.44444444444,FI,Partially,31-35,Increased my FI and/or RE number,,,,949629.6296296295,0.0,207629.6296296296,207407.4074074074,2023
1,Yes,United States Dollars (USD),36-40,Married,2,0,For an organization,,,,Information Technology (incl. software engineering),Public corporation,Information technology,DevOps Engineer,Own,61-70,No,1500000.0,28.4,,1900000.0,4,,75000.0,FI,Partially,56-60,No change,,,,1181203.0,68100.0,156620.0,156000.0,2023
1,Yes,United States Dollars (USD),31-35,Married,,,For an organization,,,,Financial Services,Private corporation,Information technology,"Director, Information Technology",Own,71-80,No,1000000.0,19,,1200000.0,3.5,20000.0,40000.0,FI,Undecided,41-45,Increased my FI and/or RE number,,,,563000.0,122000.0,148000.0,148000.0,2023
2,Yes,United States Dollars (USD),56-60,Married,,,For an organization,,,,Education,Nonprofit corporation,Information technology,Sr. Mgr. IT,Own,71-80,No,5000000.0,70,,5000000.0,2.5,12000.0,100000.0,FI,Yes,61-65,Increased my FI and/or RE number,,,,4200000.0,0.0,100000.0,170000.0,2023
2,No,Canadian Dollars (CAD),41-45,Married,1,0,For myself,,,,Information Technology (incl. software engineering),Self-employed,Information technology,,Own,71-80,No,3703703.7037037034,50,,2962962.9629629627,5,11851.85185185185,29629.629629629628,ChubbyFI,Undecided,51-55,"Increased my FI and/or RE number,Increased my planned RE date",,,,3625925.925925926,548148.1481481481,0.0,0.0,2023
1,Yes,United States Dollars (USD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2023
1,No,British Pound Sterling (GBP),46-50,Married,2,0,For an organization,,For myself,,Financial Services,Public corporation,Program staff,Business Architect,Own,61-70,No,2736318.407960199,60,,2736318.407960199,4.5,44776.119402985074,149253.73134328358,ChubbyFI,Yes,51-55,Increased my FI and/or RE number,,,,2650497.5124378107,1013681.592039801,167786.06965174127,317412.9353233831,2023
2,Yes,United States Dollars (USD),31-35,Married,,,For an organization,,For an organization,,Healthcare,Nonprofit corporation,Consultant,consultant,Rent,71-80,No,1600000.0,4,,1600000.0,3,10000.0,48000.0,FI,Yes,46-50,"Increased my FI and/or RE number,Increased my planned RE date",,,,66000.0,21000.0,128400.0,125000.0,2023
1,Yes,United States Dollars (USD),26-30,"Single, never married",,2,For an organization,,,,Engineering (NOT software),Private corporation,Professional (non-licensed),Test Engineer,Live with family or friends,81-90,No,1500000.0,20,,2500000.0,3.5,100000.0,85000.0,Barista / Coast FI,Partially,46-50,No change,,,,323977.0,14340.0,110000.0,118000.0,2023
2,Yes,United States Dollars (USD),26-30,Married,,,For an organization,,,,Information Technology (incl. software engineering),Private corporation,Information technology,Cybersecurity,Own,71-80,Yes,,,No,5000000.0,4,,150000.0,FatFI,No,41-45,Increased my FI and/or RE number,5000000.0,,,7500000.0,5000.0,220000.0,270000.0,2023
2,Yes,United States Dollars (USD),31-35,Married,,2,For an organization,For an organization,,,Education,Public agency (Government),Professional (licensed / certificated),Special Education Teacher,Rent,81-90,No,1500000.0,3.7,,1500000.0,4,,100000.0,FI,Undecided,61-65,No change,,,,159392.0,0.0,141000.0,141000.0,2023
2,Yes,United States Dollars (USD),36-40,Married,1,1,For an organization,,,,Manufacturing,Public corporation,Administrative staff,,Own,81-90,Yes,,,No,,4,,100000.0,ChubbyFI,Partially,41-45,Increased my planned RE date,1000000.0,,,1730000.0,6000.0,0.0,0.0,2023
1,Yes,United States Dollars (USD),26-30,"In a relationship, but not married",,,For an organization,,,,Manufacturing,Private corporation,Sales,Business Development Manager,Rent,81-90,No,1250000.0,20,,1250000.0,4,12000.0,50000.0,FI,Partially,46-50,No change,,,,233257.0,0.0,167087.0,167087.0,2023
1,Yes,United States Dollars (USD),31-35,"Single, never married",,,For an organization,,,,Information Technology (incl. software engineering),Public corporation,Information technology,,Rent,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2023
1,Yes,United States Dollars (USD),36-40,"In a relationship, but not married",,,For an organization,,,,Construction,Private corporation,Sales,Estimator,Own,51-60,No,1000000.0,79,,1750000.0,3,25000.0,50000.0,FI,Partially,41-45,Increased my FI and/or RE number,,,,1585877.0,184165.0,79420.0,84986.0,2023
2,Yes,United States Dollars (USD),36-40,Married,2,0,For an organization,,,,Information Technology (incl. software engineering),Private corporation,Management - Middle / Lower,IT Consulting Manager,Own,71-80,No,2000000.0,33,,2000000.0,4,60000.0,60000.0,FI,Partially,51-55,Increased my planned RE date,,,,2003000.0,300000.0,185000.0,176000.0,2023
1,Yes,United States Dollars (USD),36-40,Married,,2,For an organization,,,,Financial Services,Public corporation,Consultant,Senior Risk Management Consultant,Own,71-80,No,1500000.0,50,,1500000.0,4,300000.0,60000.0,FI,Yes,41-45,"Increased my FI and/or RE number,Increased my planned RE date",,,,1167200.0,320500.0,123800.0,123800.0,2023
1,Yes,United States Dollars (USD),36-40,Married,,2,For an organization,,,,Engineering (NOT software),Private corporation,Professional (licensed / certificated),Mechanical Design Engineer,Rent,81-90,Yes,,,No,2000000.0,1.125,,35000.0,Barista / Coast FI,Partially,41-45,Increased my FI and/or RE number,513174.0,,,940000.0,0.0,19780.0,115843.0,2023
2,Yes,United States Dollars (USD),31-35,Married,1,1,For an organization,,,,Healthcare,Private corporation,Management - Upper,Medical Director,Own,81-90,No,6000000.0,2,,6000000.0,5,300000.0,250000.0,FatFI,Undecided,46-50,No change,,,,1862000.0,1340000.0,487500.0,790000.0,2023
1,Yes,United States Dollars (USD),26-30,"Single, never married",,,For an organization,,For myself,,Information Technology (incl. software engineering),Private corporation,Information technology,Help Desk Team Lead,Rent,81-90,No,2000000.0,2,,1000000.0,3.5,24000.0,40000.0,LeanFI,Partially,46-50,No change,,,,30600.0,0.0,0.0,0.0,2023
1,No,United States Dollars (USD),26-30,"Single, never married",,,For an organization,For myself,,,Information Technology (incl. software engineering),Private corporation,Information technology,,Own,31-40,No,500000.0,24,,500000.0,4,6000.0,7000.0,FI,Undecided,31-35,No change,,,,433800.0,118000.0,109720.0,126000.0,2023
1,Yes,United States Dollars (USD),31-35,Married,,3,For an organization,,,,Information Technology (incl. software engineering),Public agency (Government),Information technology,DevOps Engineer,Own,71-80,No,2100000.0,8,,2100000.0,5,24000.0,60000.0,FI,Partially,56-60,No change,,,,730000.0,458000.0,152680.0,152680.0,2023
2,Yes,United States Dollars (USD),31-35,Married,1,1,For an organization,,,,Energy,Public corporation,Professional (licensed / certificated),Senior Engineer,Own,71-80,No,3125000.0,54,,5000000.0,3.5,150000.0,150000.0,FatFI,Undecided,51-55,,,,,2065000.0,396000.0,341500.0,448000.0,2023
1,Yes,United States Dollars (USD),36-40,"Single, never married",,,,,,"For an organization,For myself",Engineering (NOT software),Public agency (Government),Information technology,,Live with family or friends,71-80,Yes,,,Yes,,,,,,,,,850000.0,5.0,40000,1530000.0,0.0,0.0,0.0,2023
1,Yes,United States Dollars (USD),41-45,Divorced,,,For an organization,,For myself,,Public Administration (Civilian Government),Public agency (Government),Professional (licensed / certificated),Archaeologist,Rent,81-90,No,,,,,4,,,LeanFI,No,61-65,No change,,,,0.0,0.0,0.0,0.0,2023
1,Yes,United States Dollars (USD),21-25,"Single, never married",,,For an organization,,,,Distribution / Logistics,Private corporation,Administrative staff,Business analyst,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2023
3,Yes,United States Dollars (USD),21-25,"Single, never married",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2023
1,Yes,United States Dollars (USD),21-25,"Single, never married",,,For an organization,,,,Distribution / Logistics,Private corporation,Program staff,Business Analyst,Rent,71-80,No,2500000.0,4,,2500000.0,4,100000.0,100000.0,FI,Yes,46-50,No change,,,,108500.0,0.0,75000.0,99000.0,2023
2,Yes,United States Dollars (USD),41-45,Married,,,For an organization,,,,Professional & Business Services,Private corporation,Professional (licensed / certificated),counsel,Own,71-80,No,3300000.0,85,,3750000.0,3,24000.0,75000.0,FI,Undecided,41-45,Increased my FI and/or RE number,,,,2920000.0,0.0,0.0,0.0,2023
1,Yes,United States Dollars (USD),26-30,"In a relationship, but not married",,3,For an organization,,,,Information Technology (incl. software engineering),Public corporation,Information technology,Staff Software Engineer,Rent,91-100,No,4000000.0,30,,4000000.0,4,2000000.0,160000.0,FatFI,Yes,36-40,No change,,,,1320000.0,0.0,400000.0,400000.0,2023
2,Yes,United States Dollars (USD),46-50,Divorced - Remarried,,,For an organization,For myself,,,Education,Public agency (Government),Professional (licensed / certificated),,Own,1-20,Yes,,,No,2000000.0,2,1000000.0,50000.0,LeanFI,Partially,51-55,Decreased my FI and/or RE number,,,,1150000.0,41000.0,0.0,0.0,2023
2,Yes,United States Dollars (USD),31-35,Married,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2023
2,Yes,United States Dollars (USD),36-40,Married,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2023
1,Yes,United States Dollars (USD),26-30,Married,2,1,For an organization,,,,Military,Public agency (Government),Management - Middle / Lower,Pilot,Rent,61-70,No,1500000.0,15,,2000000.0,4,,60000.0,ChubbyFI,Partially,41-45,Increased my FI and/or RE number,,,,385000.0,20500.0,125420.0,134284.0,2023
1,Yes,United States Dollars (USD),31-35,"In a relationship, but not married",,,For an organization,,,,Engineering (NOT software),Private corporation,Professional (non-licensed),Mechanical Engineer,Provided by employer or school (includes military),81-90,No,1000000.0,20,,1500000.0,4,150000.0,50000.0,Barista / Coast FI,Undecided,46-50,No change,,,,770000.0,164000.0,128100.0,134000.0,2023
