Number of Contributors,Reside in US,Currency Used,Age,Relationship Status,Children Currently,Children Desired,Full Time Employment,"Part Time, Regular Employment","Part Time, Irregular Employement",Not Employed,Working Industry,Employer Type,Job Role,Job Title,Housing Situation,Cost of Living Index,Financially Independent,FI Number,Percent of FI Amount,Retired,Amount to Retire,Target Safe Withdrawal Rate,Annual Income [Supplemental Sources],Retired Annual Spending,Type of FI,Work if FI,Intended Retirement Age,Inflation/Recession Effects,FI Number [Retired],Annual Withdrawal Rate,Annual Withdrawal Amount,Total Assets,Total Debt,Annual Expenses,Total Income,Year
2,Yes,USD,36-40,Married,2.0,2.0,For an organization,,,,Healthcare,Private corporation,Professional (licensed / certificated),Certified Nursing Assistant,Live with family or friends,71-80,Yes,,,No,5000000.0,3.5,200000.0,120000.0,ChubbyFI,No,41-45,No change,2000000.0,,,2381586.0,333250.0,79000.0,352000.0,2021
1,No,CAD,26-30,"Single, never married",,2.0,For an organization,,,,,,,,Rent,81-90,No,1196172.2488038277,57.0,,1594896.331738437,3.5,,31897.92663476874,FI,Undecided,31-35,,,,,708931.4194577353,0.0,213716.10845295055,213716.10845295055,2021
1,No,EUR,36-40,"Single, never married",,,For an organization,,,,,,,,Provided by employer or school (includes military),41-50,No,1182033.096926714,50.0,,1773049.645390071,0.04,,23640.66193853428,LeanFI,Yes,56-60,No change,,,,2009456.2647754138,0.0,15721.040189125297,70921.98581560283,2021
2,Yes,USD,31-35,Married,,2.0,For an organization,,,,Healthcare,Private corporation,Professional (licensed / certificated),Registered Nurse,Rent,81-90,No,4000000.0,5.0,,4000000.0,3.5,40000.0,100000.0,ChubbyFI,Undecided,51-55,No change,,,,255000.0,50000.0,125000.0,125000.0,2021
2,Yes,USD,31-35,Married,,,For an organization,,,,Financial Services,Private corporation,Consultant,Liquidity consultant,Own,71-80,No,2000000.0,16.0,,2000000.0,3.0,72000.0,100000.0,FI,No,51-55,Increased my FI and/or RE number,,,,750000.0,448000.0,325000.0,325000.0,2021
1,Yes,USD,21-25,"Single, never married",,3.0,For an organization,,,,,,,,Rent,71-80,No,1500000.0,3.0,,1500000.0,4.0,,58000.0,Undecided,Undecided,51-55,No change,,,,49000.0,0.0,30000.0,74000.0,2021
2,Yes,USD,51-55,Married,2.0,0.0,For an organization,,,,Healthcare,Private corporation,Management - Upper,Business Analytics,Own,71-80,Yes,,,No,4000000.0,3.5,,85000.0,FI,Yes,51-55,No change,3000000.0,,,4100000.0,65000.0,234500.0,280000.0,2021
1,Yes,USD,31-35,"Single, never married",,,For an organization,,,,,,,,Rent,71-80,No,1800000.0,47.0,,2000000.0,4.0,,72000.0,FI,Undecided,36-40,Increased my FI and/or RE number,,,,849500.0,0.0,342000.0,342000.0,2021
2,No,USD,36-40,Married,3.0,2.0,,,,"For an organization,For myself",,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,No,AUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,31-35,"In a relationship, but not married",,,For an organization,,,,Leisure & Hospitality,Private corporation,General labor,Bartender,Own,81-90,No,1500000.0,10.0,,1500000.0,4.0,,50000.0,Barista / Coast FI,Partially,51-55,No change,,,,453000.0,139000.0,52500.0,120000.0,2021
1,No,AUD,26-30,"In a relationship, but not married",,2.0,For an organization,,,,,,,,Rent,81-90,No,1088588.5885885886,10.0,,1313813.8138138137,4.0,,52552.55255255255,FI,Partially,46-50,No change,,,,114114.11411411411,11261.261261261261,111691.44144144144,111691.44144144144,2021
1,Yes,USD,31-35,Married,3.0,0.0,For an organization,,,,,,,,Rent,61-70,No,1000000.0,80.0,,2500000.0,4.0,50000.0,120000.0,ChubbyFI,No,41-45,No change,,,,845000.0,12000.0,150000.0,150000.0,2021
2,No,EUR,46-50,Married,,,For an organization,,,,Information Technology,Public corporation,Management - Middle / Lower,PM,Own,61-70,No,3900709.219858156,13.0,,3900709.219858156,3.0,28368.794326241135,118203.30969267139,FI,Yes,61-65,No change,,,,1719858.1560283687,236406.61938534278,118203.30969267139,118203.30969267139,2021
1,Yes,USD,21-25,"In a relationship, but not married",,3.0,For an organization,,,,,,,,Rent,71-80,No,900000.0,0.0,,900000.0,4.0,,32000.0,Barista / Coast FI,Undecided,31-35,No change,,,,15000.0,32000.0,93060.0,97770.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,,For an organization,,,,,,,,Rent,91-100,No,2900000.0,38.0,,3000000.0,3.25,1000.0,86000.0,ChubbyFI,Partially,36-40,Increased my FI and/or RE number,,,,1105312.0,2068.0,348000.0,348000.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,,For an organization,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,26-30,Married,,,For an organization,,,,Information Technology,Private corporation,Information technology,Data Scientist,Rent,81-90,No,3000000.0,20.0,,4000000.0,3.5,,100000.0,FI,Undecided,41-45,"Increased my FI and/or RE number,Increased my planned RE date",,,,600000.0,45000.0,281000.0,281000.0,2021
2,Yes,USD,36-40,Married,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,21-25,"In a relationship, but not married",,,For an organization,,,,Education,Public agency,Professional (licensed / certificated),Speech Language Pathologist,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,46-50,Married,,,For an organization,,,,,,,,Own,61-70,Yes,,,No,3000000.0,3.0,,35000.0,FI,No,46-50,No change,2500000.0,,,3912028.0,300.0,30000.0,86000.0,2021
2,Yes,USD,21-25,"In a relationship, but not married",,,For an organization,,,,Education,Public agency,Professional (licensed / certificated),Speech Language Pathologist,Rent,71-80,No,800000.0,12.5,,1100000.0,4.0,40000.0,40000.0,FI,Partially,41-45,No change,,,,110000.0,25000.0,81000.0,81000.0,2021
2,Yes,USD,36-40,Married,1.0,2.0,For an organization,,,,Healthcare,Private corporation,Management - Upper,,Own,141-150,No,3500000.0,33.0,,,3.0,,80000.0,ChubbyFI,Undecided,41-45,No change,,,,2100000.0,0.0,0.0,0.0,2021
1,Yes,USD,21-25,"Single, never married",,2.0,For an organization,,,,,,,,Rent,81-90,No,10000000.0,2.2,,10000000.0,3.25,,300000.0,FatFI,Undecided,41-45,Increased my FI and/or RE number,,,,235000.0,16000.0,137000.0,137000.0,2021
1,Yes,USD,41-45,Divorced,,,For an organization,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,26-30,"Single, never married",,,For an organization,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,31-35,Married,1.0,2.0,For an organization,,,,Information Technology,Private corporation,General labor,Project manager,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,36-40,Married,,,For an organization,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,No,USD,21-25,"In a relationship, but not married",,3.0,For an organization,,,,,,,,Own,41-50,No,1000000.0,5.8,,1500000.0,4.0,4000.0,4000.0,Don't Understand,Partially,36-40,,,,,0.0,0.0,0.0,100000.0,2021
1,Yes,USD,31-35,"Single, never married",,,For an organization,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,31-35,"Single, never married",,2.0,For an organization,,,,,,,,Rent,71-80,No,3000000.0,23.0,,5000000.0,4.0,,175000.0,FatFI,Yes,51-55,No change,,,,650000.0,0.0,0.0,0.0,2021
2,Yes,USD,31-35,Married,1.0,2.0,For an organization,,,,Information Technology,Private corporation,General labor,Project manager,Own,51-60,No,2000000.0,10.0,,2000000.0,4.0,60000.0,80000.0,FI,Yes,41-45,Increased my FI and/or RE number,,,,742000.0,467000.0,161200.0,176000.0,2021
1,Yes,USD,21-25,"Single, never married",,2.0,For an organization,,,,,,,,Rent,81-90,No,3000000.0,6.7,,3000000.0,3.5,145000.0,85000.0,ChubbyFI,Undecided,41-45,No change,,,,195000.0,0.0,117541.0,106338.0,2021
2,Yes,USD,41-45,Married,,,For an organization,,,,Engineering,Private corporation,Professional (licensed / certificated),,Own,91-100,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,26-30,"In a relationship, but not married",,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,26-30,"Single, never married",,,For an organization,,,,,,,,Live with family or friends,71-80,No,2000000.0,10.0,,2000000.0,3.0,29000.0,60000.0,Barista / Coast FI,Undecided,46-50,No change,,,,216000.0,0.0,76840.0,76840.0,2021
2,No,CAD,26-30,Married,,,For an organization,,,,Professional & Business Services,Self-employed,Professional (licensed / certificated),,Own,71-80,No,797448.1658692185,80.0,,1594896.331738437,4.0,39872.408293460925,35885.167464114835,LeanFI,Partially,31-35,Increased my FI and/or RE number,,,,1204146.73046252,318979.2663476874,143540.66985645934,143540.66985645934,2021
1,Yes,USD,21-25,"Single, never married",,3.0,For an organization,,,,,,,,Rent,71-80,No,1200000.0,10.0,,1200000.0,4.0,50000.0,45000.0,FI,Partially,46-50,"Increased my FI and/or RE number,Increased my planned RE date",,,,103000.0,300.0,85000.0,85000.0,2021
1,Yes,USD,31-35,Married,1.0,1.0,For an organization,,,,,,,,Rent,91-100,Yes,,,No,10000000.0,2.5,250000.0,240000.0,FatFI,No,41-45,Increased my FI and/or RE number,5000000.0,,,6504000.0,1292900.0,575000.0,575000.0,2021
1,Yes,USD,31-35,Married,2.0,0.0,For an organization,For myself,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,21-25,"Single, never married",,1.0,For an organization,,,,,,,,Rent,61-70,No,750000.0,10.0,,2000000.0,4.0,40000.0,30000.0,LeanFI,No,41-45,"Increased my FI and/or RE number,Increased my planned RE date",,,,73000.0,0.0,30000.0,110000.0,2021
1,Yes,USD,31-35,Married,3.0,0.0,For an organization,,,,,,,,Own,71-80,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,31-35,Married,2.0,0.0,For an organization,For myself,,,,,,,Own,61-70,No,80000000.0,50.0,,10000000.0,3.0,0.0,250000.0,FatFI,Yes,36-40,Increased my FI and/or RE number,,,,5820000.0,1000000.0,110000.0,470000.0,2021
2,Yes,USD,31-35,Married,1.0,2.0,For an organization,,,,Information Technology,Private corporation,Marketing,Marketing Campaign Manager,Own,71-80,No,2500000.0,10.0,,5000000.0,3.5,46000.0,80000.0,ChubbyFI,Partially,56-60,Increased my FI and/or RE number,,,,725000.0,350000.0,30000.0,136000.0,2021
2,Yes,USD,31-35,"In a relationship, but not married",,,For an organization,,,,Manufacturing,Public corporation,Professional (non-licensed),Regulatory specialist,Rent,71-80,No,1500000.0,15.0,,2000000.0,3.0,,60000.0,FI,No,41-45,Increased my FI and/or RE number,,,,335000.0,20000.0,190600.0,215000.0,2021
2,Yes,USD,51-55,Married,2.0,0.0,For an organization,,,,Information Technology,Private corporation,Management - Middle / Lower,Manager,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,31-35,Married,3.0,0.0,For an organization,,,,,,,,Own,71-80,No,1100000.0,47.0,,2400000.0,22.0,40000.0,96000.0,FI,Undecided,56-60,Increased my FI and/or RE number,,,,1204000.0,451800.0,180125.0,162900.0,2021
1,Yes,USD,21-25,"In a relationship, but not married",,,For an organization,,,,,,,,Rent,81-90,No,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,51-55,Widowed,2.0,0.0,For an organization,,For myself,,,,,,Own,81-90,Yes,,,No,4375000.0,4.0,75000.0,200000.0,FatFI,No,56-60,Increased my FI and/or RE number,3000000.0,,,6737368.0,0.0,29721.0,168550.0,2021
2,Yes,USD,26-30,Married,,3.0,For an organization,,,,Public Administration (Civilian Government),Public agency,Professional (licensed / certificated),Auditor,Rent,81-90,No,2200000.0,10.0,,2500000.0,3.0,85000.0,80000.0,FI,Partially,46-50,Increased my FI and/or RE number,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,21-25,Married,2.0,1.0,For an organization,,,,,,,,Own,61-70,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,21-25,"Single, never married",,,For an organization,,,,,,,,Rent,91-100,No,5000000.0,25.0,,5000000.0,3.0,,100000.0,ChubbyFI,Undecided,31-35,Increased my FI and/or RE number,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,26-30,"Single, never married",,,For an organization,,,,,,,,Rent,81-90,No,2000000.0,15.0,,3000000.0,4.0,,0.0,ChubbyFI,Undecided,31-35,Increased my FI and/or RE number,,,,311000.0,0.0,200000.0,200000.0,2021
1,Yes,USD,46-50,Widowed,1.0,0.0,For an organization,,,,,,,,Own,61-70,No,2000000.0,45.0,,2000000.0,4.0,110000.0,80000.0,FI,Yes,56-60,Increased my FI and/or RE number,,,,1295000.0,55000.0,77400.0,82000.0,2021
2,No,CAD,31-35,"In a relationship, but not married",,,For an organization,,,,Healthcare,Public agency,Professional (licensed / certificated),Nurse,Rent,71-80,No,1594896.331738437,20.0,,1594896.331738437,3.0,19936.204146730463,55821.37161084529,FI,Partially,41-45,"Increased my FI and/or RE number,Increased my planned RE date",,,,318979.2663476874,0.0,51834.1307814992,231259.96810207336,2021
1,Yes,USD,46-50,Married,4.0,0.0,For myself,,,,,,,,Own,61-70,No,2500000.0,75.0,,3000000.0,4.0,,,FI,Yes,51-55,Increased my FI and/or RE number,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,31-35,Married,,,For an organization,,,,Information Technology,Private corporation,Information technology,,Own,81-90,No,2400000.0,27.0,,2400000.0,4.0,70000.0,70000.0,ChubbyFI,Yes,36-40,Increased my FI and/or RE number,,,,1190000.0,425000.0,70000.0,350000.0,2021
2,No,AUD,31-35,Married,,,For an organization,,,,Financial Services,Public corporation,Information technology,Data Analyst,Rent,81-90,No,1032282.2822822822,68.0,,1501501.5015015013,4.0,0.0,60060.06006006006,FI,Partially,36-40,"Increased my FI and/or RE number,Increased my planned RE date",,,,698198.1981981981,52552.55255255255,0.0,0.0,2021
1,Yes,USD,21-25,"Single, never married",,,For an organization,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,31-35,Married,2.0,0.0,For an organization,,,,Utilities,Public agency,Professional (licensed / certificated),Chemist,Own,61-70,No,1000000.0,37.0,,1250000.0,4.0,20000.0,45000.0,FI,Partially,41-45,No change,,,,782796.0,198675.0,194000.0,194000.0,2021
1,Yes,USD,31-35,"Single, never married",,,For an organization,,,,,,,,Rent,61-70,No,750000.0,13.0,,1125000.0,0.04,45000.0,40000.0,FI,Undecided,41-45,Increased my FI and/or RE number,,,,150000.0,0.0,30000.0,115000.0,2021
1,Yes,USD,51-55,"Single, never married",,,For an organization,,,,,,,,Own,81-90,Yes,,,No,3000000.0,5.0,28000.0,150000.0,FI,No,56-60,Increased my FI and/or RE number,1500000.0,,,2610000.0,275000.0,201500.0,201500.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,,For an organization,For an organization,For myself,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,31-35,Married,2.0,0.0,For an organization,,,,Financial Services,Private corporation,Program staff,Rick management,Own,61-70,No,2500000.0,50.0,,3000000.0,4.0,,,ChubbyFI,No,51-55,Increased my FI and/or RE number,,,,1181000.0,235000.0,0.0,0.0,2021
2,Yes,USD,31-35,Married,,,"For an organization,For myself",,,,Healthcare,Private corporation,Professional (licensed / certificated),dentist,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,56-60,Married,4.0,4.0,For myself,,,,Healthcare,Self-employed,Professional (licensed / certificated),Midwife,Own,71-80,Yes,,,No,2100000.0,4.0,40000.0,80000.0,FI,Partially,56-60,No change,1800000.0,,,2555000.0,200000.0,6000.0,105000.0,2021
1,Yes,USD,26-30,"In a relationship, but not married",,,For an organization,For an organization,For myself,,,,,,Rent,81-90,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,21-25,"In a relationship, but not married",,,,For an organization,,,,,,,Rent,61-70,No,2000000.0,0.1,,3000000.0,4.0,40000.0,100000.0,FI,Undecided,51-55,No change,,,,19270.0,110000.0,62369.0,31469.0,2021
2,Yes,USD,36-40,Married,,1.0,For an organization,,,,Financial Services,Private corporation,Sales,Business Development Manager,Own,91-100,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,56-60,Married,3.0,0.0,For an organization,,,,Public Administration (Civilian Government),Public agency,Professional (licensed / certificated),Appraiser,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,No,CAD,31-35,Married,1.0,2.0,For an organization,,,,Healthcare,Public agency,Professional (licensed / certificated),Speech language pathologist,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,31-35,"In a relationship, but not married",,,For an organization,,,,,,,,Own,71-80,No,1000000.0,40.0,,2000000.0,3.5,,70000.0,FI,No,41-45,No change,,,,749000.0,270000.0,65000.0,125000.0,2021
1,Yes,USD,21-25,"Single, never married",,2.0,For an organization,For myself,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,26-30,"Single, never married",,2.0,For an organization,,,,,,,,Live with family or friends,71-80,No,1000000.0,40.0,,2000000.0,3.5,,45000.0,FI,Partially,36-40,"Increased my FI and/or RE number,Increased my planned RE date",,,,450000.0,0.0,0.0,0.0,2021
2,Yes,USD,26-30,"In a relationship, but not married",,,For an organization,,,,Professional & Business Services,Private corporation,Consultant,,Rent,71-80,No,,,,,,,,Undecided,Undecided,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,36-40,Married,3.0,0.0,For an organization,,,,Healthcare,Nonprofit corporation,Professional (licensed / certificated),Pharmacist,Own,71-80,No,3500000.0,50.0,,3500000.0,3.0,100000.0,75000.0,FI,Undecided,46-50,"Increased my FI and/or RE number,Increased my planned RE date",,,,2130000.0,10000.0,195000.0,255000.0,2021
2,Yes,USD,41-45,Married,2.0,0.0,For an organization,,,,Professional & Business Services,Self-employed,Consultant,,Own,81-90,No,2000000.0,65.0,,2000000.0,4.0,100000.0,72000.0,Barista / Coast FI,Partially,51-55,Increased my FI and/or RE number,,,,2390000.0,686000.0,167110.0,167110.0,2021
2,No,CAD,31-35,Married,1.0,2.0,For an organization,,,,Healthcare,Public agency,Professional (licensed / certificated),Speech language pathologist,Own,71-80,No,797448.1658692185,15.0,,1594896.331738437,3.5,63795.85326953748,39872.408293460925,FI,Partially,46-50,No change,,,,282296.65071770333,107655.5023923445,126475.27910685806,171451.35566188197,2021
1,Yes,USD,21-25,"Single, never married",,2.0,For an organization,,,,,,,,Live with family or friends,41-50,No,3000000.0,5.0,,,,,,,,51-55,,,,,34000.0,8000.0,12000.0,75000.0,2021
2,Yes,USD,26-30,"In a relationship, but not married",,2.0,For an organization,,,,Media,Public corporation,Marketing,Associate Director,Rent,91-100,No,4000000.0,20.0,,5000000.0,3.5,200000.0,150000.0,FI,Yes,41-45,No change,,,,800000.0,0.0,179560.0,225000.0,2021
2,Yes,USD,31-35,Married,,,For an organization,,,,Information Technology,Public corporation,Information technology,Software Engineer,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,26-30,Married,,,For an organization,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,26-30,"Single, never married",,,For an organization,,,,,,,,Rent,81-90,No,3000000.0,10.0,,5000000.0,4.0,,150000.0,ChubbyFI,Undecided,41-45,Increased my FI and/or RE number,,,,205000.0,0.0,0.0,0.0,2021
2,Yes,USD,31-35,Married,,,For an organization,,,,Information Technology,Public corporation,Information technology,Software Engineer II,Own,81-90,No,3000000.0,16.0,,2500000.0,4.0,0.0,80000.0,LeanFI,Partially,41-45,No change,,,,890000.0,323000.0,162400.0,185000.0,2021
2,Yes,USD,56-60,"In a relationship, but not married",,,For myself,,,,Professional & Business Services,Self-employed,Professional (non-licensed),Owner business,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,51-55,Divorced,3.0,0.0,For an organization,,"For an organization,For myself",,,,,,Own,61-70,Yes,,,No,2000000.0,3.0,30000.0,60000.0,FI,No,51-55,Increased my FI and/or RE number,1000000.0,,,1984188.0,179719.0,121000.0,153000.0,2021
2,No,CAD,36-40,Married,2.0,0.0,,For an organization,,,Engineering,Nonprofit corporation,Professional (licensed / certificated),Engineer,Own,61-70,No,797448.1658692185,33.0,,877192.9824561403,3.0,47846.88995215311,57416.267942583734,FI,Partially,51-55,No change,,,,1051834.1307814992,374800.6379585327,86834.1307814992,127910.68580542265,2021
2,No,CAD,36-40,Married,2.0,0.0,,For an organization,,,Engineering,Nonprofit corporation,Professional (licensed / certificated),Researcher,Own,61-70,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,31-35,"In a relationship, but not married",,,For an organization,,,,,,,,Own,71-80,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,41-45,Divorced - Remarried,,,For an organization,,,,Healthcare,Nonprofit corporation,Professional (licensed / certificated),Crna,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
1,Yes,USD,36-40,Married,,1.0,For an organization,,,,,,,,Own,81-90,No,2500000.0,52.0,,2500000.0,3.75,15000.0,90000.0,FI,Partially,46-50,Increased my FI and/or RE number,,,,1700000.0,425000.0,140200.0,150000.0,2021
2,Yes,USD,26-30,Married,,1.0,For an organization,For myself,,,Public Administration (Civilian Government),Public agency,Professional (licensed / certificated),Assistant Public Defender #1,Own,61-70,No,2000000.0,33.0,,5000000.0,4.0,60000.0,100000.0,FI,No,36-40,No change,,,,790000.0,340000.0,220700.0,220700.0,2021
1,Yes,USD,51-55,"Single, never married",,,For an organization,,,,,,,,Own,71-80,No,5000000.0,70.0,,5000000.0,4.0,24000.0,120000.0,ChubbyFI,Yes,51-55,No change,,,,3350000.0,150000.0,383000.0,400000.0,2021
2,Yes,USD,41-45,Divorced - Remarried,,,For an organization,,,,Healthcare,Nonprofit corporation,Professional (licensed / certificated),Crna,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2021
2,Yes,USD,31-35,Married,2.0,0.0,For an organization,,,,Education,Nonprofit corporation,Professional (licensed / certificated),,Own,21-30,No,6000000.0,30.0,,,3.0,30000.0,150000.0,FatFI,No,71+,No change,,,,2450000.0,700000.0,300000.0,300000.0,2021
2,Yes,USD,36-40,Married,2.0,0.0,For an organization,,,,Media,Private corporation,Management - Upper,Vice President,Own,91-100,No,10000000.0,75.0,,10000000.0,3.5,175000.0,250000.0,FatFI,Undecided,46-50,No change,,,,10345000.0,3920000.0,607100.0,641000.0,2021
